ticker,date,,,,,,,test_qlike
,15/01/2008,,,,,,,0.150719482
,16/01/2008,,,,,,,0.150719482
,17/01/2008,,,,,,,0.150719482
,18/01/2008,,,,,,,0.150719482
,22/01/2008,,,,,,,0.150719482
,23/01/2008,,,,,,,0.150719482
,24/01/2008,,,,,,,0.150719482
,25/01/2008,,,,,,,0.150719482
,28/01/2008,,,,,,,0.136184694
,29/01/2008,,,,,,,0.136184694
,30/01/2008,,,,,,,0.136184694
,31/01/2008,,,,,,,0.136184694
,01/02/2008,,,,,,,0.136184694
,04/02/2008,,,,,,,0.136184694
,05/02/2008,,,,,,,0.136184694
,06/02/2008,,,,,,,0.136184694
,07/02/2008,,,,,,,0.136184694
,08/02/2008,,,,,,,0.136184694
,11/02/2008,,,,,,,0.22171297
,12/02/2008,,,,,,,0.22171297
,13/02/2008,,,,,,,0.22171297
,14/02/2008,,,,,,,0.22171297
,15/02/2008,,,,,,,0.22171297
,19/02/2008,,,,,,,0.22171297
,20/02/2008,,,,,,,0.22171297
,21/02/2008,,,,,,,0.22171297
,22/02/2008,,,,,,,0.22171297
,25/02/2008,,,,,,,0.22171297
,26/02/2008,,,,,,,0.22171297
,27/02/2008,,,,,,,0.22171297
,28/02/2008,,,,,,,0.22171297
,29/02/2008,,,,,,,0.22171297
,03/03/2008,,,,,,,0.22171297
,04/03/2008,,,,,,,0.22171297
,05/03/2008,,,,,,,0.22171297
,06/03/2008,,,,,,,0.22171297
,07/03/2008,,,,,,,0.22171297
,10/03/2008,,,,,,,0.22171297
,11/03/2008,,,,,,,0.22171297
,12/03/2008,,,,,,,0.22171297
,13/03/2008,,,,,,,0.22171297
,14/03/2008,,,,,,,0.22171297
,17/03/2008,,,,,,,0.22171297
,18/03/2008,,,,,,,0.22171297
,19/03/2008,,,,,,,0.22171297
,20/03/2008,,,,,,,0.22171297
,24/03/2008,,,,,,,0.22171297
,25/03/2008,,,,,,,0.22171297
,26/03/2008,,,,,,,0.22171297
,27/03/2008,,,,,,,0.22171297
,28/03/2008,,,,,,,0.22171297
,31/03/2008,,,,,,,0.22171297
,01/04/2008,,,,,,,0.22171297
,02/04/2008,,,,,,,0.22171297
,03/04/2008,,,,,,,0.22171297
,04/04/2008,,,,,,,0.22171297
,07/04/2008,,,,,,,0.22171297
,08/04/2008,,,,,,,0.22171297
,09/04/2008,,,,,,,0.22171297
,10/04/2008,,,,,,,0.22171297
,11/04/2008,,,,,,,0.22171297
,14/04/2008,,,,,,,0.376542897
,15/04/2008,,,,,,,0.376542897
,16/04/2008,,,,,,,0.376542897
,17/04/2008,,,,,,,0.376542897
,18/04/2008,,,,,,,0.376542897
,21/04/2008,,,,,,,0.376542897
,22/04/2008,,,,,,,0.376542897
,23/04/2008,,,,,,,0.376542897
,24/04/2008,,,,,,,0.376542897
,25/04/2008,,,,,,,0.376542897
,28/04/2008,,,,,,,0.376542897
,29/04/2008,,,,,,,0.376542897
,30/04/2008,,,,,,,0.376542897
,01/05/2008,,,,,,,0.376542897
,02/05/2008,,,,,,,0.376542897
,05/05/2008,,,,,,,0.376542897
,06/05/2008,,,,,,,0.376542897
,07/05/2008,,,,,,,0.376542897
,08/05/2008,,,,,,,0.376542897
,09/05/2008,,,,,,,0.376542897
,12/05/2008,,,,,,,0.376542897
,13/05/2008,,,,,,,0.376542897
,14/05/2008,,,,,,,0.376542897
,15/05/2008,,,,,,,0.376542897
,16/05/2008,,,,,,,0.376542897
,19/05/2008,,,,,,,0.376542897
,20/05/2008,,,,,,,0.376542897
,21/05/2008,,,,,,,0.376542897
,22/05/2008,,,,,,,0.376542897
,23/05/2008,,,,,,,0.376542897
,27/05/2008,,,,,,,0.376542897
,28/05/2008,,,,,,,0.376542897
,29/05/2008,,,,,,,0.376542897
,30/05/2008,,,,,,,0.376542897
,02/06/2008,,,,,,,0.376542897
,03/06/2008,,,,,,,0.376542897
,04/06/2008,,,,,,,0.376542897
,05/06/2008,,,,,,,0.376542897
,06/06/2008,,,,,,,0.376542897
,09/06/2008,,,,,,,0.376542897
,10/06/2008,,,,,,,0.376542897
,11/06/2008,,,,,,,0.376542897
,12/06/2008,,,,,,,0.376542897
,13/06/2008,,,,,,,0.376542897
,16/06/2008,,,,,,,0.376542897
,17/06/2008,,,,,,,0.376542897
,18/06/2008,,,,,,,0.376542897
,19/06/2008,,,,,,,0.376542897
,20/06/2008,,,,,,,0.376542897
,23/06/2008,,,,,,,0.376542897
,24/06/2008,,,,,,,0.376542897
,25/06/2008,,,,,,,0.376542897
,26/06/2008,,,,,,,0.376542897
,27/06/2008,,,,,,,0.376542897
,30/06/2008,,,,,,,0.376542897
,01/07/2008,,,,,,,0.376542897
,02/07/2008,,,,,,,0.376542897
,03/07/2008,,,,,,,0.376542897
,07/07/2008,,,,,,,0.376542897
,08/07/2008,,,,,,,0.376542897
,09/07/2008,,,,,,,0.376542897
,10/07/2008,,,,,,,0.376542897
,11/07/2008,,,,,,,0.376542897
,14/07/2008,,,,,,,0.376542897
,15/07/2008,,,,,,,0.376542897
,16/07/2008,,,,,,,0.376542897
,17/07/2008,,,,,,,0.376542897
,18/07/2008,,,,,,,0.376542897
,21/07/2008,,,,,,,0.376542897
,22/07/2008,,,,,,,0.376542897
,23/07/2008,,,,,,,0.376542897
,24/07/2008,,,,,,,0.376542897
,25/07/2008,,,,,,,0.376542897
,28/07/2008,,,,,,,0.376542897
,29/07/2008,,,,,,,0.376542897
,30/07/2008,,,,,,,0.376542897
,31/07/2008,,,,,,,0.376542897
,01/08/2008,,,,,,,0.376542897
,04/08/2008,,,,,,,0.376542897
,05/08/2008,,,,,,,0.376542897
,06/08/2008,,,,,,,0.376542897
,07/08/2008,,,,,,,0.376542897
,08/08/2008,,,,,,,0.376542897
,11/08/2008,,,,,,,0.376542897
,12/08/2008,,,,,,,0.376542897
,13/08/2008,,,,,,,0.376542897
,14/08/2008,,,,,,,0.376542897
,15/08/2008,,,,,,,0.376542897
,18/08/2008,,,,,,,0.376542897
,19/08/2008,,,,,,,0.376542897
,20/08/2008,,,,,,,0.376542897
,21/08/2008,,,,,,,0.376542897
,22/08/2008,,,,,,,0.376542897
,25/08/2008,,,,,,,0.376542897
,26/08/2008,,,,,,,0.376542897
,27/08/2008,,,,,,,0.376542897
,28/08/2008,,,,,,,0.376542897
,29/08/2008,,,,,,,0.376542897
,02/09/2008,,,,,,,0.376542897
,03/09/2008,,,,,,,0.376542897
,04/09/2008,,,,,,,0.376542897
,05/09/2008,,,,,,,0.376542897
,08/09/2008,,,,,,,0.376542897
,09/09/2008,,,,,,,0.376542897
,10/09/2008,,,,,,,0.376542897
,11/09/2008,,,,,,,0.376542897
,12/09/2008,,,,,,,0.376542897
,15/09/2008,,,,,,,0.376542897
,16/09/2008,,,,,,,0.376542897
,17/09/2008,,,,,,,0.376542897
,18/09/2008,,,,,,,0.376542897
,19/09/2008,,,,,,,0.376542897
,22/09/2008,,,,,,,0.376542897
,23/09/2008,,,,,,,0.376542897
,24/09/2008,,,,,,,0.376542897
,25/09/2008,,,,,,,0.376542897
,26/09/2008,,,,,,,0.376542897
,29/09/2008,,,,,,,0.376542897
,30/09/2008,,,,,,,0.376542897
,01/10/2008,,,,,,,0.376542897
,02/10/2008,,,,,,,0.376542897
,03/10/2008,,,,,,,0.376542897
,06/10/2008,,,,,,,0.376542897
,07/10/2008,,,,,,,0.376542897
,08/10/2008,,,,,,,0.376542897
,09/10/2008,,,,,,,0.376542897
,10/10/2008,,,,,,,0.376542897
,13/10/2008,,,,,,,0.376542897
,14/10/2008,,,,,,,0.376542897
,15/10/2008,,,,,,,0.376542897
,16/10/2008,,,,,,,0.376542897
,17/10/2008,,,,,,,0.376542897
,20/10/2008,,,,,,,0.376542897
,21/10/2008,,,,,,,0.376542897
,22/10/2008,,,,,,,0.376542897
,23/10/2008,,,,,,,0.376542897
,24/10/2008,,,,,,,0.376542897
,27/10/2008,,,,,,,0.376542897
,28/10/2008,,,,,,,0.376542897
,29/10/2008,,,,,,,0.376542897
,30/10/2008,,,,,,,0.376542897
,31/10/2008,,,,,,,0.376542897
,03/11/2008,,,,,,,0.376542897
,04/11/2008,,,,,,,0.376542897
,05/11/2008,,,,,,,0.376542897
,06/11/2008,,,,,,,0.376542897
,07/11/2008,,,,,,,0.376542897
,10/11/2008,,,,,,,0.376542897
,11/11/2008,,,,,,,0.376542897
,12/11/2008,,,,,,,0.376542897
,13/11/2008,,,,,,,0.376542897
,14/11/2008,,,,,,,0.376542897
,17/11/2008,,,,,,,0.376542897
,18/11/2008,,,,,,,0.376542897
,19/11/2008,,,,,,,0.376542897
,20/11/2008,,,,,,,0.376542897
,21/11/2008,,,,,,,0.376542897
,24/11/2008,,,,,,,0.376542897
,25/11/2008,,,,,,,0.376542897
,26/11/2008,,,,,,,0.376542897
,28/11/2008,,,,,,,0.376542897
,01/12/2008,,,,,,,0.376542897
,02/12/2008,,,,,,,0.376542897
,03/12/2008,,,,,,,0.376542897
,04/12/2008,,,,,,,0.376542897
,05/12/2008,,,,,,,0.376542897
,08/12/2008,,,,,,,0.376542897
,09/12/2008,,,,,,,0.376542897
,10/12/2008,,,,,,,0.376542897
,11/12/2008,,,,,,,0.376542897
,12/12/2008,,,,,,,0.376542897
,15/12/2008,,,,,,,0.376542897
,16/12/2008,,,,,,,0.376542897
,17/12/2008,,,,,,,0.376542897
,18/12/2008,,,,,,,0.376542897
,19/12/2008,,,,,,,0.376542897
,22/12/2008,,,,,,,0.376542897
,23/12/2008,,,,,,,0.376542897
,24/12/2008,,,,,,,0.376542897
,26/12/2008,,,,,,,0.376542897
,29/12/2008,,,,,,,0.376542897
,30/12/2008,,,,,,,0.376542897
,31/12/2008,,,,,,,0.376542897
,02/01/2009,,,,,,,0.376542897
,05/01/2009,,,,,,,0.376542897
,06/01/2009,,,,,,,0.376542897
,07/01/2009,,,,,,,0.376542897
,08/01/2009,,,,,,,0.376542897
,09/01/2009,,,,,,,0.376542897
,12/01/2009,,,,,,,0.376542897
,13/01/2009,,,,,,,0.376542897
,14/01/2009,,,,,,,0.376542897
,15/01/2009,,,,,,,0.376542897
,16/01/2009,,,,,,,0.376542897
,20/01/2009,,,,,,,0.376542897
,21/01/2009,,,,,,,0.376542897
,22/01/2009,,,,,,,0.376542897
,23/01/2009,,,,,,,0.376542897
,26/01/2009,,,,,,,0.376542897
,27/01/2009,,,,,,,0.376542897
,27/01/2009,,,,,,,0.36593525
,28/01/2009,,,,,,,0.36593525
,29/01/2009,,,,,,,0.36593525
,30/01/2009,,,,,,,0.36593525
,02/02/2009,,,,,,,0.36593525
,03/02/2009,,,,,,,0.36593525
,04/02/2009,,,,,,,0.36593525
,05/02/2009,,,,,,,0.36593525
,06/02/2009,,,,,,,0.36593525
,09/02/2009,,,,,,,0.36593525
,10/02/2009,,,,,,,0.36593525
,10/02/2009,,,,,,,0.26266775
,11/02/2009,,,,,,,0.26266775
,12/02/2009,,,,,,,0.26266775
,13/02/2009,,,,,,,0.26266775
,17/02/2009,,,,,,,0.26266775
,18/02/2009,,,,,,,0.26266775
,19/02/2009,,,,,,,0.26266775
,20/02/2009,,,,,,,0.26266775
,23/02/2009,,,,,,,0.26266775
,24/02/2009,,,,,,,0.26266775
,25/02/2009,,,,,,,0.26266775
,26/02/2009,,,,,,,0.26266775
,27/02/2009,,,,,,,0.26266775
,02/03/2009,,,,,,,0.26266775
,03/03/2009,,,,,,,0.26266775
,04/03/2009,,,,,,,0.26266775
,05/03/2009,,,,,,,0.26266775
,06/03/2009,,,,,,,0.26266775
,09/03/2009,,,,,,,0.26266775
,10/03/2009,,,,,,,0.26266775
,11/03/2009,,,,,,,0.26266775
,12/03/2009,,,,,,,0.26266775
,13/03/2009,,,,,,,0.26266775
,16/03/2009,,,,,,,0.26266775
,17/03/2009,,,,,,,0.26266775
,18/03/2009,,,,,,,0.26266775
,19/03/2009,,,,,,,0.26266775
,20/03/2009,,,,,,,0.26266775
,23/03/2009,,,,,,,0.26266775
,24/03/2009,,,,,,,0.26266775
,25/03/2009,,,,,,,0.26266775
,26/03/2009,,,,,,,0.26266775
,27/03/2009,,,,,,,0.26266775
,30/03/2009,,,,,,,0.26266775
,31/03/2009,,,,,,,0.26266775
,01/04/2009,,,,,,,0.26266775
,02/04/2009,,,,,,,0.26266775
,03/04/2009,,,,,,,0.26266775
,06/04/2009,,,,,,,0.26266775
,07/04/2009,,,,,,,0.26266775
,08/04/2009,,,,,,,0.26266775
,09/04/2009,,,,,,,0.26266775
,13/04/2009,,,,,,,0.26266775
,13/04/2009,,,,,,,0.051789831
,14/04/2009,,,,,,,0.051789831
,15/04/2009,,,,,,,0.051789831
,16/04/2009,,,,,,,0.051789831
,17/04/2009,,,,,,,0.051789831
,20/04/2009,,,,,,,0.051789831
,21/04/2009,,,,,,,0.051789831
,22/04/2009,,,,,,,0.051789831
,23/04/2009,,,,,,,0.051789831
,24/04/2009,,,,,,,0.051789831
,27/04/2009,,,,,,,0.051789831
,28/04/2009,,,,,,,0.051789831
,29/04/2009,,,,,,,0.051789831
,30/04/2009,,,,,,,0.051789831
,01/05/2009,,,,,,,0.051789831
,04/05/2009,,,,,,,0.051789831
,05/05/2009,,,,,,,0.051789831
,06/05/2009,,,,,,,0.051789831
,07/05/2009,,,,,,,0.051789831
,08/05/2009,,,,,,,0.051789831
,11/05/2009,,,,,,,0.051789831
,12/05/2009,,,,,,,0.051789831
,13/05/2009,,,,,,,0.051789831
,14/05/2009,,,,,,,0.051789831
,15/05/2009,,,,,,,0.051789831
,18/05/2009,,,,,,,0.051789831
,19/05/2009,,,,,,,0.051789831
,20/05/2009,,,,,,,0.051789831
,21/05/2009,,,,,,,0.051789831
,22/05/2009,,,,,,,0.051789831
,26/05/2009,,,,,,,0.051789831
,27/05/2009,,,,,,,0.051789831
,28/05/2009,,,,,,,0.051789831
,29/05/2009,,,,,,,0.051789831
,01/06/2009,,,,,,,0.051789831
,02/06/2009,,,,,,,0.051789831
,03/06/2009,,,,,,,0.051789831
,04/06/2009,,,,,,,0.051789831
,05/06/2009,,,,,,,0.051789831
,08/06/2009,,,,,,,0.051789831
,09/06/2009,,,,,,,0.051789831
,10/06/2009,,,,,,,0.051789831
,11/06/2009,,,,,,,0.051789831
,12/06/2009,,,,,,,0.051789831
,15/06/2009,,,,,,,0.051789831
,16/06/2009,,,,,,,0.051789831
,17/06/2009,,,,,,,0.051789831
,18/06/2009,,,,,,,0.051789831
,19/06/2009,,,,,,,0.051789831
,22/06/2009,,,,,,,0.051789831
,23/06/2009,,,,,,,0.051789831
,24/06/2009,,,,,,,0.051789831
,25/06/2009,,,,,,,0.051789831
,26/06/2009,,,,,,,0.051789831
,29/06/2009,,,,,,,0.051789831
,30/06/2009,,,,,,,0.051789831
,01/07/2009,,,,,,,0.051789831
,02/07/2009,,,,,,,0.051789831
,06/07/2009,,,,,,,0.051789831
,07/07/2009,,,,,,,0.051789831
,08/07/2009,,,,,,,0.051789831
,09/07/2009,,,,,,,0.051789831
,10/07/2009,,,,,,,0.051789831
,13/07/2009,,,,,,,0.051789831
,14/07/2009,,,,,,,0.051789831
,15/07/2009,,,,,,,0.051789831
,16/07/2009,,,,,,,0.051789831
,17/07/2009,,,,,,,0.051789831
,20/07/2009,,,,,,,0.051789831
,21/07/2009,,,,,,,0.051789831
,22/07/2009,,,,,,,0.051789831
,23/07/2009,,,,,,,0.051789831
,24/07/2009,,,,,,,0.051789831
,27/07/2009,,,,,,,0.051789831
,28/07/2009,,,,,,,0.051789831
,29/07/2009,,,,,,,0.051789831
,30/07/2009,,,,,,,0.051789831
,31/07/2009,,,,,,,0.051789831
,03/08/2009,,,,,,,0.051789831
,04/08/2009,,,,,,,0.051789831
,05/08/2009,,,,,,,0.051789831
,06/08/2009,,,,,,,0.051789831
,07/08/2009,,,,,,,0.051789831
,10/08/2009,,,,,,,0.051789831
,11/08/2009,,,,,,,0.051789831
,12/08/2009,,,,,,,0.051789831
,13/08/2009,,,,,,,0.051789831
,14/08/2009,,,,,,,0.051789831
,17/08/2009,,,,,,,0.051789831
,18/08/2009,,,,,,,0.051789831
,19/08/2009,,,,,,,0.051789831
,20/08/2009,,,,,,,0.051789831
,21/08/2009,,,,,,,0.051789831
,24/08/2009,,,,,,,0.051789831
,25/08/2009,,,,,,,0.051789831
,26/08/2009,,,,,,,0.051789831
,27/08/2009,,,,,,,0.051789831
,28/08/2009,,,,,,,0.051789831
,31/08/2009,,,,,,,0.051789831
,01/09/2009,,,,,,,0.051789831
,02/09/2009,,,,,,,0.051789831
,03/09/2009,,,,,,,0.051789831
,04/09/2009,,,,,,,0.051789831
,08/09/2009,,,,,,,0.051789831
,09/09/2009,,,,,,,0.051789831
,10/09/2009,,,,,,,0.051789831
,11/09/2009,,,,,,,0.051789831
,14/09/2009,,,,,,,0.051789831
,15/09/2009,,,,,,,0.051789831
,16/09/2009,,,,,,,0.051789831
,17/09/2009,,,,,,,0.051789831
,18/09/2009,,,,,,,0.051789831
,21/09/2009,,,,,,,0.051789831
,22/09/2009,,,,,,,0.051789831
,23/09/2009,,,,,,,0.051789831
,24/09/2009,,,,,,,0.051789831
,25/09/2009,,,,,,,0.051789831
,28/09/2009,,,,,,,0.051789831
,29/09/2009,,,,,,,0.051789831
,30/09/2009,,,,,,,0.051789831
,01/10/2009,,,,,,,0.051789831
,02/10/2009,,,,,,,0.051789831
,05/10/2009,,,,,,,0.051789831
,06/10/2009,,,,,,,0.051789831
,07/10/2009,,,,,,,0.051789831
,08/10/2009,,,,,,,0.051789831
,09/10/2009,,,,,,,0.051789831
,12/10/2009,,,,,,,0.051789831
,13/10/2009,,,,,,,0.051789831
,14/10/2009,,,,,,,0.051789831
,15/10/2009,,,,,,,0.051789831
,16/10/2009,,,,,,,0.051789831
,19/10/2009,,,,,,,0.051789831
,20/10/2009,,,,,,,0.051789831
,21/10/2009,,,,,,,0.051789831
,22/10/2009,,,,,,,0.051789831
,23/10/2009,,,,,,,0.051789831
,26/10/2009,,,,,,,0.051789831
,27/10/2009,,,,,,,0.051789831
,28/10/2009,,,,,,,0.051789831
,29/10/2009,,,,,,,0.051789831
,30/10/2009,,,,,,,0.051789831
,02/11/2009,,,,,,,0.051789831
,03/11/2009,,,,,,,0.051789831
,04/11/2009,,,,,,,0.051789831
,05/11/2009,,,,,,,0.051789831
,06/11/2009,,,,,,,0.051789831
,09/11/2009,,,,,,,0.051789831
,10/11/2009,,,,,,,0.051789831
,11/11/2009,,,,,,,0.051789831
,12/11/2009,,,,,,,0.051789831
,13/11/2009,,,,,,,0.051789831
,16/11/2009,,,,,,,0.051789831
,17/11/2009,,,,,,,0.051789831
,18/11/2009,,,,,,,0.051789831
,19/11/2009,,,,,,,0.051789831
,20/11/2009,,,,,,,0.051789831
,23/11/2009,,,,,,,0.051789831
,24/11/2009,,,,,,,0.051789831
,25/11/2009,,,,,,,0.051789831
,27/11/2009,,,,,,,0.051789831
,30/11/2009,,,,,,,0.051789831
,01/12/2009,,,,,,,0.051789831
,02/12/2009,,,,,,,0.051789831
,03/12/2009,,,,,,,0.051789831
,04/12/2009,,,,,,,0.051789831
,07/12/2009,,,,,,,0.051789831
,08/12/2009,,,,,,,0.051789831
,09/12/2009,,,,,,,0.051789831
,10/12/2009,,,,,,,0.051789831
,11/12/2009,,,,,,,0.051789831
,14/12/2009,,,,,,,0.051789831
,15/12/2009,,,,,,,0.051789831
,16/12/2009,,,,,,,0.051789831
,17/12/2009,,,,,,,0.051789831
,18/12/2009,,,,,,,0.051789831
,21/12/2009,,,,,,,0.051789831
,22/12/2009,,,,,,,0.051789831
,23/12/2009,,,,,,,0.051789831
,24/12/2009,,,,,,,0.051789831
,28/12/2009,,,,,,,0.051789831
,29/12/2009,,,,,,,0.051789831
,30/12/2009,,,,,,,0.051789831
,31/12/2009,,,,,,,0.051789831
,04/01/2010,,,,,,,0.051789831
,05/01/2010,,,,,,,0.051789831
,06/01/2010,,,,,,,0.051789831
,07/01/2010,,,,,,,0.051789831
,08/01/2010,,,,,,,0.051789831
,11/01/2010,,,,,,,0.051789831
,12/01/2010,,,,,,,0.051789831
,13/01/2010,,,,,,,0.051789831
,14/01/2010,,,,,,,0.051789831
,15/01/2010,,,,,,,0.051789831
,19/01/2010,,,,,,,0.051789831
,20/01/2010,,,,,,,0.051789831
,21/01/2010,,,,,,,0.051789831
,22/01/2010,,,,,,,0.051789831
,25/01/2010,,,,,,,0.051789831
,26/01/2010,,,,,,,0.051789831
,27/01/2010,,,,,,,0.051789831
,27/01/2010,,,,,,,0.05945938
,28/01/2010,,,,,,,0.05945938
,29/01/2010,,,,,,,0.05945938
,01/02/2010,,,,,,,0.05945938
,02/02/2010,,,,,,,0.05945938
,03/02/2010,,,,,,,0.05945938
,04/02/2010,,,,,,,0.05945938
,05/02/2010,,,,,,,0.05945938
,08/02/2010,,,,,,,0.05945938
,09/02/2010,,,,,,,0.05945938
,10/02/2010,,,,,,,0.05945938
,10/02/2010,,,,,,,0.050137461
,11/02/2010,,,,,,,0.050137461
,12/02/2010,,,,,,,0.050137461
,16/02/2010,,,,,,,0.050137461
,17/02/2010,,,,,,,0.050137461
,18/02/2010,,,,,,,0.050137461
,19/02/2010,,,,,,,0.050137461
,22/02/2010,,,,,,,0.050137461
,23/02/2010,,,,,,,0.050137461
,24/02/2010,,,,,,,0.050137461
,25/02/2010,,,,,,,0.050137461
,26/02/2010,,,,,,,0.050137461
,01/03/2010,,,,,,,0.050137461
,02/03/2010,,,,,,,0.050137461
,03/03/2010,,,,,,,0.050137461
,04/03/2010,,,,,,,0.050137461
,05/03/2010,,,,,,,0.050137461
,08/03/2010,,,,,,,0.050137461
,09/03/2010,,,,,,,0.050137461
,10/03/2010,,,,,,,0.050137461
,11/03/2010,,,,,,,0.050137461
,12/03/2010,,,,,,,0.050137461
,15/03/2010,,,,,,,0.050137461
,16/03/2010,,,,,,,0.050137461
,17/03/2010,,,,,,,0.050137461
,18/03/2010,,,,,,,0.050137461
,19/03/2010,,,,,,,0.050137461
,22/03/2010,,,,,,,0.050137461
,23/03/2010,,,,,,,0.050137461
,24/03/2010,,,,,,,0.050137461
,25/03/2010,,,,,,,0.050137461
,26/03/2010,,,,,,,0.050137461
,29/03/2010,,,,,,,0.050137461
,30/03/2010,,,,,,,0.050137461
,31/03/2010,,,,,,,0.050137461
,01/04/2010,,,,,,,0.050137461
,05/04/2010,,,,,,,0.050137461
,06/04/2010,,,,,,,0.050137461
,07/04/2010,,,,,,,0.050137461
,08/04/2010,,,,,,,0.050137461
,09/04/2010,,,,,,,0.050137461
,12/04/2010,,,,,,,0.050137461
,13/04/2010,,,,,,,0.050137461
,13/04/2010,,,,,,,0.048832483
,14/04/2010,,,,,,,0.048832483
,15/04/2010,,,,,,,0.048832483
,16/04/2010,,,,,,,0.048832483
,19/04/2010,,,,,,,0.048832483
,20/04/2010,,,,,,,0.048832483
,21/04/2010,,,,,,,0.048832483
,22/04/2010,,,,,,,0.048832483
,23/04/2010,,,,,,,0.048832483
,26/04/2010,,,,,,,0.048832483
,27/04/2010,,,,,,,0.048832483
,28/04/2010,,,,,,,0.048832483
,29/04/2010,,,,,,,0.048832483
,30/04/2010,,,,,,,0.048832483
,03/05/2010,,,,,,,0.048832483
,04/05/2010,,,,,,,0.048832483
,05/05/2010,,,,,,,0.048832483
,06/05/2010,,,,,,,0.048832483
,07/05/2010,,,,,,,0.048832483
,10/05/2010,,,,,,,0.048832483
,11/05/2010,,,,,,,0.048832483
,12/05/2010,,,,,,,0.048832483
,13/05/2010,,,,,,,0.048832483
,14/05/2010,,,,,,,0.048832483
,17/05/2010,,,,,,,0.048832483
,18/05/2010,,,,,,,0.048832483
,19/05/2010,,,,,,,0.048832483
,20/05/2010,,,,,,,0.048832483
,21/05/2010,,,,,,,0.048832483
,24/05/2010,,,,,,,0.048832483
,25/05/2010,,,,,,,0.048832483
,26/05/2010,,,,,,,0.048832483
,27/05/2010,,,,,,,0.048832483
,28/05/2010,,,,,,,0.048832483
,01/06/2010,,,,,,,0.048832483
,02/06/2010,,,,,,,0.048832483
,03/06/2010,,,,,,,0.048832483
,04/06/2010,,,,,,,0.048832483
,07/06/2010,,,,,,,0.048832483
,08/06/2010,,,,,,,0.048832483
,09/06/2010,,,,,,,0.048832483
,10/06/2010,,,,,,,0.048832483
,11/06/2010,,,,,,,0.048832483
,14/06/2010,,,,,,,0.048832483
,15/06/2010,,,,,,,0.048832483
,16/06/2010,,,,,,,0.048832483
,17/06/2010,,,,,,,0.048832483
,18/06/2010,,,,,,,0.048832483
,21/06/2010,,,,,,,0.048832483
,22/06/2010,,,,,,,0.048832483
,23/06/2010,,,,,,,0.048832483
,24/06/2010,,,,,,,0.048832483
,25/06/2010,,,,,,,0.048832483
,28/06/2010,,,,,,,0.048832483
,29/06/2010,,,,,,,0.048832483
,30/06/2010,,,,,,,0.048832483
,01/07/2010,,,,,,,0.048832483
,02/07/2010,,,,,,,0.048832483
,06/07/2010,,,,,,,0.048832483
,07/07/2010,,,,,,,0.048832483
,08/07/2010,,,,,,,0.048832483
,09/07/2010,,,,,,,0.048832483
,12/07/2010,,,,,,,0.048832483
,13/07/2010,,,,,,,0.048832483
,14/07/2010,,,,,,,0.048832483
,15/07/2010,,,,,,,0.048832483
,16/07/2010,,,,,,,0.048832483
,19/07/2010,,,,,,,0.048832483
,20/07/2010,,,,,,,0.048832483
,21/07/2010,,,,,,,0.048832483
,22/07/2010,,,,,,,0.048832483
,23/07/2010,,,,,,,0.048832483
,26/07/2010,,,,,,,0.048832483
,27/07/2010,,,,,,,0.048832483
,28/07/2010,,,,,,,0.048832483
,29/07/2010,,,,,,,0.048832483
,30/07/2010,,,,,,,0.048832483
,02/08/2010,,,,,,,0.048832483
,03/08/2010,,,,,,,0.048832483
,04/08/2010,,,,,,,0.048832483
,05/08/2010,,,,,,,0.048832483
,06/08/2010,,,,,,,0.048832483
,09/08/2010,,,,,,,0.048832483
,10/08/2010,,,,,,,0.048832483
,11/08/2010,,,,,,,0.048832483
,12/08/2010,,,,,,,0.048832483
,13/08/2010,,,,,,,0.048832483
,16/08/2010,,,,,,,0.048832483
,17/08/2010,,,,,,,0.048832483
,18/08/2010,,,,,,,0.048832483
,19/08/2010,,,,,,,0.048832483
,20/08/2010,,,,,,,0.048832483
,23/08/2010,,,,,,,0.048832483
,24/08/2010,,,,,,,0.048832483
,25/08/2010,,,,,,,0.048832483
,26/08/2010,,,,,,,0.048832483
,27/08/2010,,,,,,,0.048832483
,30/08/2010,,,,,,,0.048832483
,31/08/2010,,,,,,,0.048832483
,01/09/2010,,,,,,,0.048832483
,02/09/2010,,,,,,,0.048832483
,03/09/2010,,,,,,,0.048832483
,07/09/2010,,,,,,,0.048832483
,08/09/2010,,,,,,,0.048832483
,09/09/2010,,,,,,,0.048832483
,10/09/2010,,,,,,,0.048832483
,13/09/2010,,,,,,,0.048832483
,14/09/2010,,,,,,,0.048832483
,15/09/2010,,,,,,,0.048832483
,16/09/2010,,,,,,,0.048832483
,17/09/2010,,,,,,,0.048832483
,20/09/2010,,,,,,,0.048832483
,21/09/2010,,,,,,,0.048832483
,22/09/2010,,,,,,,0.048832483
,23/09/2010,,,,,,,0.048832483
,24/09/2010,,,,,,,0.048832483
,27/09/2010,,,,,,,0.048832483
,28/09/2010,,,,,,,0.048832483
,29/09/2010,,,,,,,0.048832483
,30/09/2010,,,,,,,0.048832483
,01/10/2010,,,,,,,0.048832483
,04/10/2010,,,,,,,0.048832483
,05/10/2010,,,,,,,0.048832483
,06/10/2010,,,,,,,0.048832483
,07/10/2010,,,,,,,0.048832483
,08/10/2010,,,,,,,0.048832483
,11/10/2010,,,,,,,0.048832483
,12/10/2010,,,,,,,0.048832483
,13/10/2010,,,,,,,0.048832483
